Company,Category,Segment,HQ,Sales_Rs_Cr,Employees,Total_Logistics_Spend_Rs_Cr,Key_Locations,tier0_score,original_tier,website_url,linkedin_url,has_trigger_news,trigger_news_count,total_contacts,dm_contact_count,best_contact,has_stated_priorities,priority_signals,priority_signal_count,has_it_hiring,it_hiring_summary,final_score,final_tier
Nilkamal Ltd,Chemicals & Petrochemicals,Petrochemicals Polymers,Mumbai,3200.0,4000.0,77.0,"Sinnar (MH), Hosur (TN), Samba (J&K)",65,D,https://www.nilkamal.com,https://www.linkedin.com/company/nilkamal,False,0,0,0,,True,"digital_transformation,expansion",2,False,,86,B
Kamdhenu Ltd,Steel & Metals,Steel Structural,Delhi,8000.0,2000.0,66.0,"Bhiwadi (RJ), Chopanki (RJ), Gandhidham (GJ), Vizag",65,D,https://www.kamdhenu.com,https://www.linkedin.com/company/kamdhenu,False,0,0,0,,True,"digital_transformation,cost_optimization",2,False,,86,B
Atul Auto,Auto & Engineering,Two Wheelers Tractors,Rajkot,1200.0,1100.0,22.0,Rajkot (GJ),55,D,https://www.atulauto.co.in,https://www.linkedin.com/company/atul-auto,True,1,0,0,,True,"digital_transformation,expansion",2,False,,86,B
Campus Activewear,Chemicals & Petrochemicals,Rubber Latex,Delhi,1200.0,3500.0,41.0,"Dehradun (UK), Bhiwadi (RJ)",55,D,https://www.campusactivewear.com,https://www.linkedin.com/company/campus-activewear,True,1,0,0,,True,"digital_transformation,expansion",2,False,,86,B
Motherson Group,Auto & Engineering,Auto Components Batteries,Noida,98692.0,,0.0,,55,D,https://www.mothersongroup.com,https://www.linkedin.com/company/motherson-group,True,1,0,0,,True,"digital_transformation,cost_optimization",2,False,,86,B
Furniture Manufacturers,Chemicals & Petrochemicals,Adhesives Sealants,,800.0,4000.0,14.0,"Jodhpur, Saharanpur, Delhi",60,D,https://www.furnituremanufacturers.com,https://www.linkedin.com/company/furniture-manufacturers,False,0,0,0,,True,"digital_transformation,logistics_tech,cost_optimization,sustainability",4,False,,85,B
Sany India,Auto & Engineering,Construction Mining Equipment,Pune,9000.0,2500.0,0.0,,60,D,https://www.sany.com,https://www.linkedin.com/company/sany,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
ACC/Ambuja (Captive),Mining & Minerals,Industrial Minerals,Mumbai,0.0,3000.0,80.0,"Gujarat, MH, HP, MP",60,D,,https://www.linkedin.com/company/accambuja-captive,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Glenmark Pharma,FMCG & Consumer,Pharma Healthcare,Mumbai,13500.0,15000.0,165.0,"Baddi (HP), Ankleshwar (GJ), Nashik (MH)",75,C,https://www.glenmarkpharma.com,https://www.linkedin.com/company/glenmark-pharma,True,1,0,0,,False,"digital_transformation,cost_optimization",2,False,,85,B
Reliance Retail (Staples),FMCG & Consumer,Food Grains Staples,Mumbai,15000.0,10000.0,330.0,Pan-India,75,C,,https://www.linkedin.com/company/reliance-retail-staples,True,1,0,0,,False,"digital_transformation,expansion",2,False,,85,B
Trident Ltd,FMCG & Consumer,Textiles Apparel,Ludhiana,8000.0,20000.0,223.0,"Barnala (PB), Sanghera (PB), Budhni (MP)",75,C,https://www.trident.com,https://www.linkedin.com/company/trident,True,1,0,0,,False,"digital_transformation,cost_optimization",2,False,,85,B
L&T Heavy Engineering,Auto & Engineering,Power Industrial Equipment,Mumbai,8765.0,15000.0,0.0,,60,D,,https://www.linkedin.com/company/landt-heavy-engineering,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Hindustan Coca-Cola (HCCB),FMCG & Consumer,Beverages,Bangalore,12000.0,6000.0,342.0,"Pirangut (MH), Ameenpur (TS), Bidadi (KA), Sanand (GJ), Goblej (GJ), Dasna (UP)",85,C,,https://www.linkedin.com/company/hindustan-coca-cola-hccb,False,0,0,0,,False,"digital_transformation,cost_optimization",2,False,,85,B
Wilmar India,FMCG & Consumer,Edible Oils,Singapore,6000.0,800.0,107.0,"Kandla (GJ), Kakinada (AP)",60,D,https://www.wilmar.com,https://www.linkedin.com/company/wilmar,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Paradeep Phosphates,Chemicals & Petrochemicals,Fertilizers,Bhubaneswar,9000.0,1500.0,165.0,Paradeep (OD),65,C,https://www.paradeepphosphates.com,https://www.linkedin.com/company/paradeep-phosphates,True,3,0,0,,False,"digital_transformation,expansion",2,False,,85,B
United Spirits (Diageo),FMCG & Consumer,Beverages,Bangalore,11000.0,7000.0,310.0,"Nasik (MH), Alwar (RJ), Malkajgiri (TS), Ponda (GA), Pondicherry",85,C,,https://www.linkedin.com/company/united-spirits-diageo,False,0,0,0,,False,digital_transformation,1,False,,85,B
BASF India (Chemicals),Chemicals & Petrochemicals,Acids Solvents,Mumbai,5000.0,2000.0,49.0,"Mangalore (KA), Thane (MH)",60,D,https://www.basfchemicals.in,https://www.linkedin.com/company/basf-chemicals,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Singareni Collieries,Mining & Minerals,Mining Minerals,Hyderabad,35000.0,42000.0,325.0,"Telangana (Ramagundam, Kothagudem, Sathupalli)",85,C,,https://www.linkedin.com/company/singareni-collieries,False,0,0,0,,False,"digital_transformation,expansion",2,False,,85,B
SAIL (Plates/Sections),Steel & Metals,Steel Flats Longs,Delhi,35000.0,18000.0,157.0,"Bhilai (CG), Bokaro (JH), Rourkela (OD), Durgapur (WB), Burnpur (WB)",85,C,,https://www.linkedin.com/company/sail-platessections,False,0,0,0,,False,"digital_transformation,expansion,cost_optimization",3,False,,85,B
Suzuki Motorcycle,Auto & Engineering,Auto Oem,Delhi,6500.0,2500.0,64.0,Gurugram (HR),60,D,https://www.suzukimotorcycle.com,https://www.linkedin.com/company/suzuki-motorcycle,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Adani Ports,Steel & Metals,Steel Pipes Tubes,Ahmedabad,22000.0,5000.0,50.0,ports,60,D,https://www.adaniports.com,https://www.linkedin.com/company/adani-ports,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Biocon Ltd,FMCG & Consumer,Pharma Healthcare,Bangalore,12500.0,15000.0,138.0,"Bangalore (KA), Hyderabad (TS)",75,C,https://www.biocon.com,https://www.linkedin.com/company/biocon,True,1,0,0,,False,"digital_transformation,expansion",2,False,,85,B
Birla Carbon,Chemicals & Petrochemicals,Graphite Carbon,Mumbai,6000.0,2500.0,73.0,"Renukoot, Patalganga, Taloja",60,D,https://www.birlacarbon.com,https://www.linkedin.com/company/birla-carbon,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Ratnamani Metals,Steel & Metals,Steel Pipes Tubes,Ahmedabad,5500.0,2200.0,66.0,"Chhatral (GJ), Kutch (GJ)",60,D,,https://www.linkedin.com/company/ratnamani-metals,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Greaves Cotton (Ampere),Auto & Engineering,Auto Oem,Bangalore,2800.0,2200.0,33.0,"Coimbatore (TN), Ranipet",60,D,,https://www.linkedin.com/company/greaves-cotton-ampere,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,85,B
Renault-Nissan,Auto & Engineering,Auto Oem,Chennai,8500.0,8000.0,90.0,Oragadam (TN),60,D,https://www.renaultnissan.com,https://www.linkedin.com/company/renault-nissan,False,0,0,0,,True,"digital_transformation,logistics_tech,cost_optimization",3,False,,84,B
Hetero Drugs,FMCG & Consumer,Pharma Healthcare,Hyderabad,7000.0,12000.0,87.0,"Hyderabad (TS), Baddi, Vizag",60,D,https://www.heterodrugs.com,https://www.linkedin.com/company/hetero-drugs,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,84,B
National Mineral Dev,Steel & Metals,Steel Coils,Hyderabad,20000.0,6000.0,45.0,"Donimalai (KA), Daitari (OD)",60,D,,https://www.linkedin.com/company/national-mineral-dev,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Cummins India,Auto & Engineering,Power Industrial Equipment,Pune,8816.0,3000.0,0.0,,60,D,https://www.cummins.com,https://www.linkedin.com/company/cummins,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
SAIL (Scrap),Steel & Metals,Metal Scrap,Delhi,3500.0,1000.0,68.0,"Bokaro, Durgapur, Bhilai, Rourkela, Burnpur",60,D,,https://www.linkedin.com/company/sail-scrap,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
John Deere India,Auto & Engineering,Auto Oem,Pune,5500.0,3000.0,58.0,"Pune (MH), Dewas (MP)",60,D,https://www.johndeere.com,https://www.linkedin.com/company/john-deere,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Verka (Punjab),FMCG & Consumer,Dairy Products,Chandigarh,4500.0,2000.0,41.0,"Mohali, Ludhiana, Jalandhar",60,D,,https://www.linkedin.com/company/verka-punjab,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Pennar Industries (Tubes),Steel & Metals,Steel Pipes Tubes,Hyderabad,3000.0,1500.0,36.0,"Hyderabad (TS), Chennai (TN), Pune (MH)",60,D,,https://www.linkedin.com/company/pennar-tubes,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Hitachi Energy India,Auto & Engineering,Power Industrial Equipment,Bengaluru,6442.0,4500.0,0.0,,60,D,https://www.hitachienergy.com,https://www.linkedin.com/company/hitachi-energy,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Givaudan India,FMCG & Consumer,Fmcg Foods Personal Care,Geneva,2800.0,1200.0,60.0,"Daman, Jigani (KA)",60,D,https://www.givaudan.com,https://www.linkedin.com/company/givaudan,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,84,B
Tata Steel (Coal),Energy & Fuel,Coal Fuel,Mumbai,25000.0,8000.0,135.0,"Jharia (JH), West Bokaro",60,D,,https://www.linkedin.com/company/tata-steel-coal,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,84,B
CG State Mineral Dev,Mining & Minerals,Industrial Minerals,Raipur,400.0,1500.0,14.0,"Raipur, Bilaspur, Korba",60,D,,https://www.linkedin.com/company/cg-state-mineral-dev,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Alstom India,Steel & Metals,Steel Railways,Bangalore,3500.0,3000.0,72.0,"Sri City (AP), Bangalore",60,D,https://www.alstom.com,https://www.linkedin.com/company/alstom,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
INI Farms,Agriculture & Food,Agri Produce Perishables,Pune,800.0,1500.0,41.0,"Nashik (MH), Pune (MH), Satara, Bangalore",50,D,https://www.inifarms.com,https://www.linkedin.com/company/ini-farms,True,1,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Ajanta Pharma,FMCG & Consumer,Pharma Healthcare,Mumbai,4500.0,8000.0,61.0,"Aurangabad (MH), Deonar (MH), Baddi",60,D,https://www.ajantapharma.com,https://www.linkedin.com/company/ajanta-pharma,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Sandur Manganese,Mining & Minerals,Mining Minerals,Hospet,1200.0,1500.0,31.0,Karnataka (Sandur),60,D,,https://www.linkedin.com/company/sandur-manganese,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,84,B
Adani Power,Energy & Fuel,Coal Fuel,Ahmedabad,45000.0,8000.0,155.0,"Mundra (GJ), Tirora (MH), Kawai (RJ)",60,D,https://www.adanipower.com,https://www.linkedin.com/company/adani-power,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Premier Energies,Energy & Fuel,Solar Renewable,Hyderabad,5500.0,3000.0,158.0,"Hyderabad (TS), Tirupati (AP), Ramagundam (TS)",60,D,https://www.premierenergies.com,https://www.linkedin.com/company/premier-energies,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Wockhardt Ltd,FMCG & Consumer,Pharma Healthcare,Mumbai,3500.0,7000.0,48.0,"Aurangabad (MH), Shendra (MH), Baddi",60,D,https://www.wockhardt.com,https://www.linkedin.com/company/wockhardt,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Escorts Kubota (CE Division),Auto & Engineering,Construction Mining Equipment,Faridabad,1680.0,1200.0,0.0,,60,D,,https://www.linkedin.com/company/escorts-kubota-ce-division,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Bajaj Consumer,FMCG & Consumer,Fmcg Foods Personal Care,Mumbai,1100.0,1200.0,37.0,"Baddi (HP), Himachal",60,D,https://www.bajajconsumer.com,https://www.linkedin.com/company/bajaj-consumer,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
NHAI (Procurement),Energy & Fuel,Bitumen,Delhi,0.0,5000.0,600.0,Pan-India,60,D,,https://www.linkedin.com/company/nhai-procurement,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Hindalco (Coal),Energy & Fuel,Coal Fuel,Mumbai,20000.0,5000.0,112.0,"Renukoot (UP), Hirakud (OD)",60,D,,https://www.linkedin.com/company/hindalco-coal,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,84,B
Strides Pharma,FMCG & Consumer,Pharma Healthcare,Bangalore,4500.0,5000.0,61.0,"Bangalore (KA), Puducherry, Baddi",60,D,https://www.stridespharma.com,https://www.linkedin.com/company/strides-pharma,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
AM/NS India (Slabs),Steel & Metals,Steel Semi Finished,Mumbai,15000.0,4000.0,75.0,Hazira (GJ),60,D,,https://www.linkedin.com/company/amns-slabs,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
JLR India,Auto & Engineering,Auto Oem,Pune,8000.0,1200.0,45.0,Pune (MH),60,D,https://www.jlr.com,https://www.linkedin.com/company/jlr,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Mylan (Viatris),FMCG & Consumer,Pharma Healthcare,Hyderabad,5500.0,6000.0,73.0,"Hyderabad (TS), Bangalore, Indore",60,D,https://www.mylanviatris.com,https://www.linkedin.com/company/mylan-viatris,False,0,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,84,B
POSCO India,Steel & Metals,Steel Coils,Seoul,15000.0,2000.0,75.0,Proposed Odisha,60,D,https://www.posco.com,https://www.linkedin.com/company/posco,False,0,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,84,B
Volvo CE India,Auto & Engineering,Construction Mining Equipment,Bengaluru,2233.0,1800.0,0.0,,60,D,https://www.volvoce.com,https://www.linkedin.com/company/volvo-ce,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
SFCL (State Farms),FMCG & Consumer,Food Grains Staples,Delhi,3000.0,5000.0,91.0,Pan-India,60,D,,https://www.linkedin.com/company/sfcl-state-farms,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
BPCL (Bitumen),Energy & Fuel,Bitumen,Mumbai,8000.0,3000.0,118.0,"Mumbai, Kochi, Bina, Numaligarh",60,D,,https://www.linkedin.com/company/bpcl-bitumen,False,0,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,84,B
Tata Steel (Scrap),Steel & Metals,Metal Scrap,Mumbai,5000.0,1500.0,90.0,"Jamshedpur (JH), Kalinganagar (OD)",60,D,,https://www.linkedin.com/company/tata-steel-scrap,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,84,B
Ador Welding,Steel & Metals,Steel Wire Products,Mumbai,800.0,1200.0,30.0,"Pune (MH), Chennai (TN), Raipur",60,D,https://www.adorwelding.com,https://www.linkedin.com/company/ador-welding,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,84,B
Divis Labs (export),FMCG & Consumer,Pharma Healthcare,Hyderabad,9500.0,16000.0,112.0,"Vizag (AP), Kakinada (AP)",65,D,,https://www.linkedin.com/company/divis-labs-export,False,0,0,0,,True,digital_transformation,1,False,,83,B
MG Motor India,Auto & Engineering,Auto Oem,Gurugram,8000.0,2500.0,93.0,Halol (GJ),65,D,https://www.mgmotor.co.in,https://www.linkedin.com/company/mg-motor,False,0,0,0,,True,digital_transformation,1,False,,83,B
CavinKare,FMCG & Consumer,Fmcg Foods Personal Care,Chennai,2000.0,4000.0,68.0,"Chennai (TN), Puducherry, Haridwar",65,D,https://www.cavinkare.com,https://www.linkedin.com/company/cavinkare,False,0,0,0,,True,digital_transformation,1,False,,83,B
Indo Rama Synthetics,Chemicals & Petrochemicals,Synthetic Fibres,Gurugram,6000.0,5000.0,91.0,"Butibori (MH), Pithampur (MP), Gujarat",65,D,,https://www.linkedin.com/company/indo-rama-synthetics,False,0,0,0,,True,digital_transformation,1,False,,83,B
Alkyl Amines,Chemicals & Petrochemicals,Specialty Chemicals,Pune,2000.0,1000.0,65.0,"Patalganga (MH), Kurkumbh (MH), Dahej",55,D,https://www.alkylamines.com,https://www.linkedin.com/company/alkyl-amines,True,1,0,0,,True,digital_transformation,1,False,,83,B
Graphite India Ltd,Chemicals & Petrochemicals,Graphite Carbon,Kolkata,5500.0,3500.0,66.0,"Durgapur (WB), Nashik (MH), Bangalore",65,D,https://www.graphite.com,https://www.linkedin.com/company/graphite,False,0,0,0,,True,digital_transformation,1,False,,83,B
Schreiber Dynamix,FMCG & Consumer,Dairy Products,Pune,2500.0,1000.0,31.0,"Baramati (MH), Fazilka (PB)",55,D,https://www.schreiberdynamix.com,https://www.linkedin.com/company/schreiber-dynamix,True,1,0,0,,True,digital_transformation,1,False,,83,B
Yamaha India,Auto & Engineering,Auto Oem,Chennai,7000.0,3500.0,70.0,"Chennai (TN), Surajpur (UP), Faridabad",65,D,https://www.yamaha.com,https://www.linkedin.com/company/yamaha,False,0,0,0,,True,digital_transformation,1,False,,83,B
Big Basket (Private Label),FMCG & Consumer,Food Grains Staples,Bangalore,2000.0,3000.0,65.0,"Bangalore, Delhi, Mumbai",65,D,,https://www.linkedin.com/company/big-basket-private-label,False,0,0,0,,True,digital_transformation,1,False,,83,B
Sandhar Technologies,Steel & Metals,Non Ferrous Metals,Gurugram,3200.0,6000.0,68.0,"Gurugram (HR), Pune, Chennai, Bangalore",65,D,,https://www.linkedin.com/company/sandhar-technologies,False,0,0,0,,True,digital_transformation,1,False,,83,B
Gharda Chemicals,Chemicals & Petrochemicals,Agrochemicals,Mumbai,2000.0,2200.0,65.0,"Dombivli (MH), Lote (MH), Panoli (GJ)",65,D,,https://www.linkedin.com/company/gharda-chemicals,False,0,0,0,,True,digital_transformation,1,False,,83,B
Exide Energy Solutions,Energy & Fuel,Solar Renewable,Kolkata,4000.0,2500.0,125.0,"Bangalore (KA), Ahmednagar (MH)",55,D,,https://www.linkedin.com/company/exide-energy-solutions,True,1,0,0,,True,digital_transformation,1,False,,83,B
Raipur Re-rollers,Steel & Metals,Steel Semi Finished,Raipur,15000.0,8000.0,85.0,Raipur belt (CG),65,D,,https://www.linkedin.com/company/raipur-re-rollers,False,0,0,0,,True,digital_transformation,1,False,,83,B
DSM-Firmenich,FMCG & Consumer,Fmcg Foods Personal Care,Mumbai,3500.0,2000.0,76.0,"Thane (MH), Dehradun, Bangalore",65,D,https://www.dsmfirmenich.com,https://www.linkedin.com/company/dsm-firmenich,False,0,0,0,,True,digital_transformation,1,False,,83,B
Optiemus Electronics,FMCG & Consumer,Consumer Durables,Noida,2500.0,2000.0,72.0,"Noida (UP), Greater Noida",55,D,https://www.optiemuselectronics.com,https://www.linkedin.com/company/optiemus-electronics,True,1,0,0,,True,digital_transformation,1,False,,83,B
Adhunik Metaliks,Steel & Metals,Steel Coils,Kolkata,2500.0,1200.0,17.0,Rourkela (OD),55,D,https://www.adhunikmetaliks.com,https://www.linkedin.com/company/adhunik-metaliks,True,1,0,0,,True,digital_transformation,1,False,,83,B
Uttam Galva Metaliks,Steel & Metals,Steel Flats Longs,Mumbai,4000.0,1800.0,30.0,"Khopoli (MH), Wardha (MH)",55,D,,https://www.linkedin.com/company/uttam-galva-metaliks,True,1,0,0,,True,digital_transformation,1,False,,83,B
Adani Green,Auto & Engineering,Project Cargo,Ahmedabad,8000.0,5000.0,125.0,Pan-India,65,D,https://www.adanigreen.com,https://www.linkedin.com/company/adani-green,False,0,0,0,,True,digital_transformation,1,False,,83,B
